filename,width,height,class,xmin,ymin,xmax,ymax
knife_53_jpg.rf.030dd1b361590e0629aa0fdfb8f83fca.jpg,640,640,knife,73,0,637,631
ABmframe00157_jpg.rf.039f78573f6bb2123b58ac38b41175c5.jpg,640,640,knife,280,244,298,284
KravMagaTraining20348_jpg.rf.0403fd0593818a696fdf63f7db743561.jpg,640,640,knife,452,295,530,331
DefenseKnifeAttack0782_jpg.rf.0429ab58355ddbb2478db937a0330f66.jpg,640,640,knife,257,539,350,583
DefenseKnifeAttack0053_jpg.rf.042acff6491b3dcadf17f687eb37c2ba.jpg,640,640,knife,349,275,377,315
KravMagaKnifeDefenseTechniques697_jpg.rf.04b218701cd88f38ef6ccc6681e75373.jpg,640,640,knife,307,351,364,405
knife_524_jpg.rf.04a6ad8920f4ab9f500abca4e76e5c5b.jpg,640,640,knife,59,114,563,570
ABsframe00214_jpg.rf.0519c7ed83bda6dd9bd969c0a3f919bf.jpg,640,640,knife,412,252,429,311
knife_333_jpg.rf.0550991d44ef9c0bfadfa728d9e90da9.jpg,640,640,knife,133,206,386,428
KravMagaKnifeDefenseTechniques398_jpg.rf.051a93062ef2662f60d3ca8983f3e934.jpg,640,640,knife,311,281,338,338
knife_350_jpg.rf.0525ed6fd41d0ca8f3e2f164ffb477c2.jpg,640,640,knife,147,0,406,390
ABbframe00457_jpg.rf.050cf9485a730e3e8b1d6709739a3b74.jpg,640,640,knife,276,246,312,330
KravMagaKnifeDefenseTechniques585_jpg.rf.05516907eaf31baad60302bf84123905.jpg,640,640,knife,177,508,237,542
knife_1288_jpg.rf.05fe01a8bf649c22d83c1ffa821f8b21.jpg,640,640,knife,273,274,309,334
KravMagaTraining20046_jpg.rf.055d7d146e256344235f7be10ffc09c8.jpg,640,640,knife,36,505,82,567
knife_215_jpg.rf.05d354e0e9152fa07c5686df5925c2d9.jpg,640,640,knife,180,128,479,390
KravMagaKnifeDefenseTechniques765_jpg.rf.05d8964a9d16597facca66b66baa8dbc.jpg,640,640,knife,271,442,318,484
HBsframe00367_jpg.rf.063e4e5375d1512f3f2dffc555be677b.jpg,640,640,knife,426,316,433,351
ABbframe00421_jpg.rf.06875f93014a3bc7c6a26f9f726ae4e6.jpg,640,640,knife,442,376,472,437
knife_870_jpg.rf.064fa2827c93a12738b375c40fcb4aa8.jpg,640,640,knife,114,291,150,396
knife_931_jpg.rf.0701ae405974770f38e7ba8986a98872.jpg,640,640,knife,128,528,161,633
ABsframe00064_jpg.rf.06e3f5ee7304c2a8fa31b7393ea1a620.jpg,640,640,knife,473,206,487,237
HBsframe00199_jpg.rf.064f2dcc64a7a93816705ef5fd484ead.jpg,640,640,knife,480,323,505,361
knife_256_jpg.rf.0745185b843ae94b7ce8ce104e6d0351.jpg,640,640,knife,0,173,477,528
knife_308_jpg.rf.0703eafd4fd9e1ff4068db852b6ba42c.jpg,640,640,knife,243,141,492,476
DefenseKnifeAttack0517_jpg.rf.078bf084b2fe7d1c511a43c47876a092.jpg,640,640,knife,156,591,209,640
knife_200_jpg.rf.0748645e63dc42f123b09e80fddf9817.jpg,640,640,knife,235,246,524,485
knife_288_jpg.rf.07e0d268326bbb8615022be38b6a3e06.jpg,640,640,knife,362,236,568,432
KravMagaKnifeDefenseTechniques211_jpg.rf.07c30cfefe215397f13984bb29f4637c.jpg,640,640,knife,285,273,343,331
knife_893_jpg.rf.0845f6334c05abd386e27a88115c2e8f.jpg,640,640,knife,124,354,163,465
KravMagaKnifeDefenseTechniques092_jpg.rf.08407d7303b13f1899349d8a702ffce3.jpg,640,640,knife,286,417,334,461
HBsframe00199_jpg.rf.084b97f1ba47f0e3c0a1cf43454cf6af.jpg,640,640,knife,478,347,498,383
HBsframe00217_jpg.rf.086a9af2d39024ce294d66b8851b9796.jpg,640,640,knife,412,391,428,418
KravMagaKnifeDefenseTechniques055_jpg.rf.0888cd8762ea6438dcc2cab4b5e8ae8d.jpg,640,640,knife,287,348,338,405
knife_317_jpg.rf.088bffbeb55e769126dce86d24f2651f.jpg,640,640,knife,92,377,534,453
ABsframe00256_jpg.rf.08928e365837133e98195a3a9c38c1d6.jpg,640,640,knife,392,302,413,329
HBsframe00367_jpg.rf.08b665d83492e9e6c04c518044d46d2f.jpg,640,640,knife,425,327,429,362
KravMagaKnifeDefenseTechniques173_jpg.rf.08d213e7b0765393e670239b163d17da.jpg,640,640,knife,255,200,316,268
knife_466_jpg.rf.08af1afbfeb9e165e170cf7bc35ad245.jpg,640,640,knife,52,71,599,569
knife_571_jpg.rf.08ebdcf17c3bf13a074587403caf725f.jpg,640,640,knife,71,182,125,424
knife_996_jpg.rf.0a12a705db19b3d76707fe59a009e5da.jpg,640,640,knife,120,386,139,489
knife_18_jpg.rf.0a0e2a63a92d685caf8bb3bef8abec44.jpg,640,640,knife,143,268,506,364
HBmframe00145_jpg.rf.0a1f7bd497e3e20625c70abe081af9c5.jpg,640,640,knife,282,347,303,374
DefenseKnifeAttack0173_jpg.rf.097c44e11e6b8b99851caa26a45b563b.jpg,640,640,knife,189,438,241,463
images-10-_jpg.rf.0a3cedc18e54b4bdd6b8b17399ce6079.jpg,640,640,knife,181,106,518,257
KravMagaKnifeDefenseTechniques237_jpg.rf.0a9610fc46c9d8421a7b1d9922e19a5a.jpg,640,640,knife,228,254,290,322
KravMagaKnifeDefenseTechniques038_jpg.rf.0a8d6a999fecacfb82242a9ca6512a06.jpg,640,640,knife,333,359,379,414
knife_341_jpg.rf.0aa44876ad925228f078a4f52f209c46.jpg,640,640,knife,299,154,502,456
ABbframe00328_jpg.rf.0ae6b3da73234293be04339a01e05ee9.jpg,640,640,knife,231,362,257,390
knife_296_jpg.rf.0ac73ab0211632774db0f10e15913d69.jpg,640,640,knife,46,123,607,548
knife_566_jpg.rf.0af0ab941e84f2cff80d1debcedd2cb4.jpg,640,640,knife,197,39,494,528
knife_285_jpg.rf.0b4ab29a05a79bbb6cbe8c8bca527c1d.jpg,640,640,knife,124,267,496,488
knife_255_jpg.rf.0af2eed1ed2054643b464d611e62b047.jpg,640,640,knife,221,123,509,478
knife_99_jpg.rf.0b5b2c7cba5708e83b2fc5b8a4b1baff.jpg,640,640,knife,336,240,603,429
KravMagaTraining051_jpg.rf.0c1fd55faced6c8e8130324384399574.jpg,640,640,knife,296,114,366,244
KravMagaKnifeDefenseTechniques175_jpg.rf.0c2cd9b7018999bdbef1369c4e8fe30c.jpg,640,640,knife,237,216,288,275
ABbframe00319_jpg.rf.0bbb273c408fbc7d6d3d6d3d90fca04c.jpg,640,640,knife,179,318,203,347
DSC_00601_jpg.rf.0bc9a6b44b28bd74862921ac7e8dc87c.jpg,640,640,knife,162,407,247,471
KravMagaTraining590_jpg.rf.0bc815ec42b48389719a3c8abf712664.jpg,640,640,knife,286,406,304,481
DefenseKnifeAttack0731_jpg.rf.0c675882fa1278bf34097b6da1133e4d.jpg,640,640,knife,263,539,345,586
KravMagaKnifeDefenseTechniques066_jpg.rf.0c58dd6973a5b58adf769ff1303538c7.jpg,640,640,knife,280,356,335,411
knife_27_jpg.rf.0c6ea2e4e517a08c8c912ae9b6859638.jpg,640,640,knife,87,185,599,436
HBmframe00286_jpg.rf.0c705f130013b35a3b7c80a99876ca99.jpg,640,640,knife,129,527,144,569
knife_285_jpg.rf.0cb7127a888214d35670b375479962cf.jpg,640,640,knife,92,225,504,523
KnifeDefenseKrav062_jpg.rf.0c8cf80a3bd1a3152e079cc27750193e.jpg,640,640,knife,293,83,338,125
KravMagaKnifeDefenseTechniques104_jpg.rf.0cb4028adcc7e4c33a9c07e51945ffc1.jpg,640,640,knife,181,269,222,322
knife_870_jpg.rf.0cc05eece48e1c1e139e098d6a80881f.jpg,640,640,knife,121,308,148,412
KnifeDefenseKrav042_jpg.rf.0ce6a260a44c605edeff6077750389ea.jpg,640,640,knife,210,54,289,129
knife_275_jpg.rf.0d99c3810eb9b9525e9aec33f86f5118.jpg,640,640,knife,27,178,305,278
knife_1323_jpg.rf.0d98f2dd22c3e1834c959da50af4788c.jpg,640,640,knife,192,489,223,577
knife_168_jpg.rf.0da751abbb6ab4f111ab60154fda0215.jpg,640,640,knife,312,53,407,375
ABbframe00265_jpg.rf.0dcff5dc81a91c865ff22cf5d79b37ec.jpg,640,640,knife,268,296,294,339
KravMagaKnifeDefenseTechniques295_jpg.rf.0dcdaee9251c2c2c1db7d82a6ece48ee.jpg,640,640,knife,416,375,468,423
knife_101_jpg.rf.0ddabdd025f7edc20f5bd1e025497d32.jpg,640,640,knife,13,244,429,349
KnifeDefenseKrav188_jpg.rf.0a344f619eb49721cd6fdbb94045e1f1.jpg,640,640,knife,334,38,373,81
knife_1239_jpg.rf.0ce42be6e7473118e3040c80eea319f7.jpg,640,640,knife,378,184,426,257
knife_1239_jpg.rf.0ce42be6e7473118e3040c80eea319f7.jpg,640,640,knife,328,428,359,500
knife_1239_jpg.rf.0ce42be6e7473118e3040c80eea319f7.jpg,640,640,knife,238,423,273,489
DSC_00571_jpg.rf.0dee0f34e4167793f18e0522f09c9145.jpg,640,640,knife,218,344,240,442
ABsframe00019_jpg.rf.0e35a79a5b75ad497989cc02f030fdd1.jpg,640,640,knife,384,245,396,273
DefenseKnifeAttack0344_jpg.rf.0e3ee07f20b7c58221a53a4e3ce67b73.jpg,640,640,knife,198,499,269,522
knife_853_jpg.rf.0e0691ea292b07a7dab7493aa83728f4.jpg,640,640,knife,84,322,128,425
istockphoto-169726544-612x612_jpg.rf.0e9d5162e26190b17d66d950b845d662.jpg,640,640,knife,396,334,475,394
DefenseKnifeAttack0187_jpg.rf.0f5f8c25162b3c28a7b57a42caf4bae9.jpg,640,640,knife,179,494,231,524
knife_996_jpg.rf.0f43e116dc06b8832f9a36f902b1f2b9.jpg,640,640,knife,85,335,128,440
knife_907_jpg.rf.0fe3b4c8e9eaa390638c23e2dfc5c00b.jpg,640,640,knife,202,417,237,484
knife_688_jpg.rf.0f89bec8225009c6686202e9577df069.jpg,640,640,knife,259,45,353,555
knife_688_jpg.rf.0f89bec8225009c6686202e9577df069.jpg,640,640,knife,118,82,226,525
KnifeDefenseKrav228_jpg.rf.0ff3c329e1246299ff5c3b91869d0475.jpg,640,640,knife,358,319,398,372
knife_722_jpg.rf.0fae3f494764de1911829a296706f59d.jpg,640,640,knife,309,233,447,359
148362-1_jpg.rf.bb9dc182705a8fd0e278b93504821d92.jpg,640,640,knife,15,171,625,471
KravMagaKnifeDefenseTechniques054_jpg.rf.bbd33903406f7d5d52b089d7ca76389c.jpg,640,640,knife,309,351,348,401
knife_18_jpg.rf.baab1ec1d62f4ab00344657f621aedcf.jpg,640,640,knife,143,245,507,389
knife_524_jpg.rf.ba368c8902b9e0827b768c7fc5a9d29b.jpg,640,640,knife,82,138,545,548
knife_70_jpg.rf.bb8ccdbc1191367145885fcb393d74b2.jpg,640,640,knife,94,178,378,374
knife_24_jpg.rf.ba582842218937fa98d10d01010f2dab.jpg,640,640,knife,97,145,427,374
knife_973_jpg.rf.ba3d11b534f32b904803a8e7053f9171.jpg,640,640,knife,59,305,115,398
knife_83_jpg.rf.bb1a2f40f9bf4216e7a6e54ddea89305.jpg,640,640,knife,0,212,562,599
HBmframe00241_jpg.rf.b96994a139b450e492d9c54f2baffff4.jpg,640,640,knife,298,334,317,360
knife_547_jpg.rf.bb18e93d9acb564742719f6372834553.jpg,640,640,knife,289,200,342,288
indir_jpg.rf.baf3bb550fb57bd611139391853a9a12.jpg,640,640,knife,225,284,390,456
KravMagaTraining20046_jpg.rf.ba27e3dd4e6a353db8f6bae9f3143610.jpg,640,640,knife,113,573,155,632
DSC_00491_jpg.rf.bb407a7856d9a96fb29ae4042af1d4f2.jpg,640,640,knife,196,398,266,434
knife_905_jpg.rf.b9a0515d4aec86606c5fe5e00f9c4dbf.jpg,640,640,knife,65,504,107,604
knife_287_jpg.rf.bb3f21c49097729ffb8615355653c8ae.jpg,640,640,knife,256,243,640,314
knife_262_jpg.rf.bb1ea59ae9a2e7c1f4c944d8123d0a98.jpg,640,640,knife,21,253,597,381
knife_1272_jpg.rf.ba21594685e1d1155bddf3c91c12d201.jpg,640,640,knife,327,113,358,250
knife_1272_jpg.rf.ba21594685e1d1155bddf3c91c12d201.jpg,640,640,knife,358,210,390,325
knife_813_jpg.rf.ba7600d70efd12c091249ee1ceaf2e17.jpg,640,640,knife,120,225,152,331
DefenseKnifeAttack0984_jpg.rf.bafe66987e2083bc0bb95b871c8a96a1.jpg,640,640,knife,411,263,432,466
KravMagaKnifeDefenseTechniques211_jpg.rf.ba39d5812c19284ddc6fc2315d8d2006.jpg,640,640,knife,291,275,342,327
KravMagaTraining20102_jpg.rf.bad564cf327a775226592a0b511916ab.jpg,640,640,knife,178,386,220,410
KravMagaTraining094_jpg.rf.baba48489d77e6866cba836fd065e936.jpg,640,640,knife,351,46,421,156
ABsframe00019_jpg.rf.bbc07f5b1f23e91507b758d15d11913a.jpg,640,640,knife,382,243,395,271
knife_116_jpg.rf.b98569288c7c73587c5583a677e9685b.jpg,640,640,knife,249,137,539,508
DSC_00551_jpg.rf.ba6a6ec9226df57683240046e3ed7bcf.jpg,640,640,knife,216,188,257,286
KravMagaKnifeDefenseTechniques084_jpg.rf.bce4ed31046b1fc00030e04886e2dd1f.jpg,640,640,knife,311,357,359,409
HBmframe00205_jpg.rf.bc7bb6bf2dfd800c43013cbc5797f925.jpg,640,640,knife,552,372,583,398
knife_240_jpg.rf.bbedced21237299161f3b29c27f7fac8.jpg,640,640,knife,151,11,420,348
knife_197_jpg.rf.bccaf0a72742ee0d1f0401527becc588.jpg,640,640,knife,144,264,417,393
DefenseKnifeAttack0795_jpg.rf.bd1ac98e5e19d16acc04852b50586dcb.jpg,640,640,knife,171,529,264,557
DSC_00511_jpg.rf.bce5251685aa255f3aa48746e070e028.jpg,640,640,knife,197,268,219,368
DSC_00371_jpg.rf.bd0d95caa391ba641313770d90beeec0.jpg,640,640,knife,372,81,398,95
KravMagaKnifeDefenseTechniques081_jpg.rf.bd092fdc1ab3c17ac4324115f6ac32d5.jpg,640,640,knife,295,362,340,406
ABbframe00457_jpg.rf.bd5a583ba87d72e1b258d01b7a63fd23.jpg,640,640,knife,296,241,311,323
images-10-_jpg.rf.bd6deb1f3ed5c16a14a3daba797db205.jpg,640,640,knife,147,145,478,213
DefenseKnifeAttack0052_jpg.rf.bd4fa58f5b14ba3caf1e25fa07a57318.jpg,640,640,knife,344,250,361,287
knife_211_jpg.rf.be17333c18b6993b150b95e812f883e7.jpg,640,640,knife,280,144,499,433
Ekran-goruntusu-2023-12-09-191309_jpg.rf.bd87e409e7661e1abe5c317317c18f7f.jpg,640,640,knife,311,192,456,431
knife_322_jpg.rf.bdec22b98a9270b56099aa2aa65546bf.jpg,640,640,knife,138,82,609,391
DefenseKnifeAttack0792_jpg.rf.bdba98ed109134a2c4264b34e032c641.jpg,640,640,knife,223,481,271,507
KravMagaKnifeDefenseTechniques752_jpg.rf.bded38b7fd06361f2d64805d71b46541.jpg,640,640,knife,231,488,279,539
jjjjjb_jpg.rf.be1d3406190ab73c1ba4606f87336c87.jpg,640,640,knife,183,53,424,580
knife_306_jpg.rf.be34f767bfa29e3ff06fde8ceec9f95b.jpg,640,640,knife,283,163,490,465
DefenseKnifeAttack0202_jpg.rf.beb0fc3fad8e74eef3fe656dead27d86.jpg,640,640,knife,199,442,284,479
knife_886_jpg.rf.bebb534c2825b4fa7b1d45e4bcac023d.jpg,640,640,knife,95,436,132,523
knife_288_jpg.rf.bf7f50b40e1a499a7038917b8ce92217.jpg,640,640,knife,342,183,587,420
knife_1173_jpg.rf.bec3d2bf764c965ca81bf303e4ce33d9.jpg,640,640,knife,112,197,374,322
ABmframe00271_jpg.rf.befcf82c11cd11299dbf165e8d650372.jpg,640,640,knife,196,375,222,390
KravMagaKnifeDefenseTechniques205_jpg.rf.c01a9d02fe6c8f08a596e09604dc90a2.jpg,640,640,knife,283,284,346,346
ABmframe00271_jpg.rf.c020e37d522cd42c577f8260414a86ce.jpg,640,640,knife,193,369,220,385
DefenseKnifeAttack0475_jpg.rf.bedfbb61facfed68fc877c9fe64c906f.jpg,640,640,knife,245,432,328,570
DefenseKnifeAttack0239_jpg.rf.bf96561051b5bac01972aad531371f5e.jpg,640,640,knife,354,394,395,449
KnifeDefenseKrav048_jpg.rf.bfb60338bf11c0ae7e7fb32779f7c3e8.jpg,640,640,knife,318,41,393,109
KnifeDefenseKrav048_jpg.rf.bfb60338bf11c0ae7e7fb32779f7c3e8.jpg,640,640,knife,376,41,377,42
KravMagaKnifeDefenseTechniques075_jpg.rf.c0d83405b7215310b94ca7a905fb9938.jpg,640,640,knife,291,380,339,432
knife_937_jpg.rf.c13e93a02a0bf83051d0d71550a3bdae.jpg,640,640,knife,68,506,102,603
DefenseKnifeAttack0051_jpg.rf.c07e41b94b4cc8dcf3254d7745d40781.jpg,640,640,knife,347,264,374,305
DSC_00511_jpg.rf.c0fc72a38848011b804010680a9d0ade.jpg,640,640,knife,194,273,222,374
KravMagaKnifeDefenseTechniques590_jpg.rf.c1d9d4d5980e04c08334c1f8a471200b.jpg,640,640,knife,216,479,275,516
DefenseKnifeAttack0362_jpg.rf.c1c66f8a48dbd16aedd3b686050ae8e7.jpg,640,640,knife,166,441,241,464
DefenseKnifeAttack0700_jpg.rf.c1c0bdc121710d00c53a3da74443beb6.jpg,640,640,knife,319,436,342,460
knife_188_jpg.rf.c1e362fee2070a81f8cad2049870cc29.jpg,640,640,knife,204,237,640,431
knife_351_jpg.rf.c2537cc6086d27e6a35ecd53eaa5ca4e.jpg,640,640,knife,149,132,459,393
knife_1341_jpg.rf.c21c3412fec76adfa9c3d47ae73435b1.jpg,640,640,knife,273,173,320,291
DefenseKnifeAttack0795_jpg.rf.c256eaf522ba09913a984138a32ac8f8.jpg,640,640,knife,136,504,231,543
KravMagaKnifeDefenseTechniques052_jpg.rf.c2787943cc0947429fa942c59022dd3c.jpg,640,640,knife,316,348,355,396
knife_155_jpg.rf.c2fc8e29a386ffde259a2efd44393c58.jpg,640,640,knife,258,43,363,358
knife_688_jpg.rf.c2a039397dac704562033db1df2d5644.jpg,640,640,knife,283,45,333,552
knife_688_jpg.rf.c2a039397dac704562033db1df2d5644.jpg,640,640,knife,139,71,209,510
ABbframe00349_jpg.rf.c3372369ecfc30555cf2f5db0ca5ab8e.jpg,640,640,knife,396,311,428,355
knife_266_jpg.rf.c348649a35d6d10d0a4c5b02148415d2.jpg,640,640,knife,236,218,640,343
DSC_0030_jpg.rf.c37343623ed28c1ebbff1e45ec530c2d.jpg,640,640,knife,276,367,313,391
knife_820_jpg.rf.c34bdaf2b02e295db15b94c829a33882.jpg,640,640,knife,92,532,144,623
knife_89_jpg.rf.c3970602b1fa5372b7af0a375e7f4a16.jpg,640,640,knife,347,179,640,378
KravMagaKnifeDefenseTechniques123_jpg.rf.c38d0f1883d092b0e4d262b62a3a87c9.jpg,640,640,knife,191,186,244,232
HBsframe00127_jpg.rf.c3bba4588c5d8fd42128abf81124a6ac.jpg,640,640,knife,303,396,321,415
KravMagaKnifeDefenseTechniques086_jpg.rf.c3b5765688c046d77933c0ae8e5773fd.jpg,640,640,knife,308,358,359,408
KravMagaTraining636_jpg.rf.c3daaedf2b7af69e1f8a4083ed174015.jpg,640,640,knife,547,484,572,542
KravMagaKnifeDefenseTechniques192_jpg.rf.c3a833a2b7659c4c14ce420abc2da976.jpg,640,640,knife,272,269,329,323
knife_870_jpg.rf.c4036a582f175b923e743841b8f0760b.jpg,640,640,knife,108,271,154,378
gettyimages-169726586-612x612_jpg.rf.c40305a92cbb35942fc542658cbe00d1.jpg,640,640,knife,203,256,253,432
DefenseKnifeAttack0300_jpg.rf.c421a5d1aa31624cb88b1b3df469adaa.jpg,640,640,knife,373,431,414,457
KravMagaKnifeDefenseTechniques261_jpg.rf.c44f6ab48373308bd90dcfb0cf97216b.jpg,640,640,knife,357,136,440,187
knife_295_jpg.rf.c4543642308052f97953226d0814b3c4.jpg,640,640,knife,171,107,282,636
knife_1242_jpg.rf.c466ba446a32c945dcb597939ea1dc4f.jpg,640,640,knife,259,431,286,489
knife_1242_jpg.rf.c466ba446a32c945dcb597939ea1dc4f.jpg,640,640,knife,334,291,358,431
knife_1242_jpg.rf.c466ba446a32c945dcb597939ea1dc4f.jpg,640,640,knife,371,292,384,454
knife_323_jpg.rf.c4533a4a2876e0122d17dbe46c053f4d.jpg,640,640,knife,318,0,440,310
knife_46_jpg.rf.c48dc8a04126a2756af04e3ccd72353c.jpg,640,640,knife,265,52,373,300
DefenseKnifeAttack0300_jpg.rf.c4c7dc5ab576755d55b4919810adb240.jpg,640,640,knife,347,447,385,466
KravMagaKnifeDefenseTechniques209_jpg.rf.c4c5d994a09fe6902ed06c56892ca3f5.jpg,640,640,knife,286,278,342,334
woman-holding-up-kitchen-knife-clenching-teeth-looking-at-camera-portrait-AY8W3X_jpg.rf.c4fa7c8470ce9603779774937b899e80.jpg,640,640,knife,126,173,308,383
knife_875_jpg.rf.c4acff56b667e54391b3f9159aba49e4.jpg,640,640,knife,0,447,102,593
knife_262_jpg.rf.c540276e892319bd964bcf01f8f05278.jpg,640,640,knife,23,283,595,352
DSC_0032_jpg.rf.c542fa360bbbb9fca226a515b6567fe5.jpg,640,640,knife,165,344,220,380
360_F_304159069_IfCB2E6ITszF7mkuqFozmS53qaVHBR1J_jpg.rf.c5082ed21129a9985a12167e12b46c08.jpg,640,640,knife,175,288,392,567
KravMagaKnifeDefenseTechniques587_jpg.rf.c553a6a24aa55ffe1f6cd18da52d6b31.jpg,640,640,knife,200,487,260,521
knife_133_jpg.rf.c59b1753363b1340e4e2b965b40dd6f9.jpg,640,640,knife,177,162,426,448
knife_1314_jpg.rf.c5ad0cc4f9f866dd536b4d310da01f44.jpg,640,640,knife,322,192,365,327
knife_265_jpg.rf.c5746dcf15ef7e507e669675d5ed2606.jpg,640,640,knife,66,176,384,410
knife_139_jpg.rf.c5b3a5b9231569cf67d37f5924bf68e5.jpg,640,640,knife,98,206,535,640
ABbframe00421_jpg.rf.c5e174ea22bcd322c43bd5f3f08386e3.jpg,640,640,knife,426,403,445,462
knife_623_jpg.rf.c586152759b839ff405be70d22131654.jpg,640,640,knife,376,259,427,439
knife_623_jpg.rf.c586152759b839ff405be70d22131654.jpg,640,640,knife,136,320,178,453
knife_251_jpg.rf.c5ebbd45594eaf0d6a8de4d3e4953a1c.jpg,640,640,knife,174,144,370,493
KnifeDefenseKrav062_jpg.rf.c5eecef88c265303042618023839c4cc.jpg,640,640,knife,283,85,326,124
KravMagaTraining750_jpg.rf.c66c9e80f89c577f612257968dfbcc47.jpg,640,640,knife,486,244,518,314
KravMagaKnifeDefenseTechniques098_jpg.rf.c64c95c1a60c10eeba70847b747dd4aa.jpg,640,640,knife,286,409,331,455
knife_529_jpg.rf.c646b562c615b2598e4d749c70665079.jpg,640,640,knife,274,363,510,517
knife_1297_jpg.rf.c5f0689fa40b77b4908ce021a0ae6afa.jpg,640,640,knife,210,381,251,485
DefenseKnifeAttack0700_jpg.rf.c6fc7886132bafd9306d2a10f2d9c135.jpg,640,640,knife,309,437,330,459
KravMagaTraining619_jpg.rf.c6c8c63d7d275c65dc1223c04c197c7b.jpg,640,640,knife,568,270,591,328
knife_1137_jpg.rf.c6d6ba2b4c29e46ad7c17d925d3b4e84.jpg,640,640,knife,35,72,296,604
20230821-SEA-HowtoHoldAKnife-AmandaSuarez-02-9f8a6588f79d412ea446ed42f72e5c08_jpg.rf.c7ea8372efdb813f0682fd4af40967f1.jpg,640,640,knife,191,258,605,365
knife_161_jpg.rf.c82d8d8a2707b3dd36ce2e63f5387df7.jpg,640,640,knife,119,227,519,357
knife_177_jpg.rf.c78571d75be33a6b46badcb384bbde95.jpg,640,640,knife,127,196,437,405
knife_1297_jpg.rf.c7d8bd1f54db5492d6b632d788388734.jpg,640,640,knife,226,394,287,504
DefenseKnifeAttack1327_jpg.rf.c850162739e5a2d28608a016e02e23ac.jpg,640,640,knife,241,94,328,154
knife_58_jpg.rf.c890742326accb1f7c8e8228b99ecaec.jpg,640,640,knife,0,172,435,455
knife_247_jpg.rf.c8605460539a03936fe92deac9d4c5f2.jpg,640,640,knife,11,4,367,315
DefenseKnifeAttack0359_jpg.rf.c8f78c1263fc060702589df9e88217a3.jpg,640,640,knife,127,451,204,475
knife_925_jpg.rf.c900a98ed299844873b38bab12dcb2b7.jpg,640,640,knife,103,446,132,531
ABsframe00067_jpg.rf.c93f4b0da16a6c6b6a0e69fae5fb8f34.jpg,640,640,knife,480,247,488,276
knife_399_jpg.rf.c92e1b448cc9e015ae85f0527f3c933e.jpg,640,640,knife,146,193,441,406
KravMagaTraining000_jpg.rf.c9527117891b9eece7d37bae28ff8b84.jpg,640,640,knife,329,91,372,136
HBbframe00373_jpg.rf.c94b4fc5f639f10ba1e5ebe1e2e4f4db.jpg,640,640,knife,290,473,334,512
KravMagaKnifeDefenseTechniques066_jpg.rf.c9903ae35cf20c609427d90ed97f77e5.jpg,640,640,knife,295,361,342,408
